"RouteID","RouteDescription","StopID","Sequence","Address","StopType","Pieces","Weight","Remarks","MinimumStopTime","PreferredStopTime","MaximumStopTime","CompletedTime","POD"
"MIA101","SCHEDULED ROUTE","33554902","3","South Motors BMW/MINI 16165 S Dixie Hwy  Miami FL  33157","Delivery","20","20","","1/17/2018 11:20:00 AM","1/17/2018 11:20:00 AM","1/17/2018 11:20:00 AM","1/17/2018 11:16:00 AM","Javier"
"MIA101","SCHEDULED ROUTE","33450566","1","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/16/2018 9:00:00 AM","1/16/2018 9:30:00 AM","1/16/2018 10:00:00 AM","1/16/2018 10:03:00 AM","John"
"MIA101","SCHEDULED ROUTE","33511950","2","Braman BMW/Braman MINI of Miami 2060 NE 2nd Ave  Miami FL  33137","Delivery","9","9","","1/16/2018 10:40:00 AM","1/16/2018 10:40:00 AM","1/16/2018 10:40:00 AM","1/16/2018 10:32:00 AM","Luis"
"MIA101","SCHEDULED ROUTE","33511954","3","South Motors BMW/MINI 16165 S Dixie Hwy  Miami FL  33157","Delivery","12","11","","1/16/2018 11:20:00 AM","1/16/2018 11:20:00 AM","1/16/2018 11:20:00 AM","1/16/2018 12:05:00 PM","Javier"
"MIA101","SCHEDULED ROUTE","33397284","0","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/15/2018 9:00:00 AM","1/15/2018 9:30:00 AM","1/15/2018 10:00:00 AM","1/15/2018 12:13:00 PM","John"
"MIA101","SCHEDULED ROUTE","33694093","4","South Motors BMW/MINI 16165 S Dixie Hwy  Miami FL  33157","Delivery","14","7","","1/22/2018 11:20:00 AM","1/22/2018 11:20:00 AM","1/22/2018 11:20:00 AM","1/22/2018 10:13:00 AM","Nsa"
"MIA101","SCHEDULED ROUTE","33694118","2","Braman BMW/Braman MINI of Miami 2060 NE 2nd Ave  Miami FL  33137","Delivery","14","13","","1/22/2018 10:40:00 AM","1/22/2018 10:40:00 AM","1/22/2018 10:40:00 AM","1/22/2018 10:23:00 AM","Luis"
"MIA101","SCHEDULED ROUTE","33694119","3","South Motors BMW/MINI 16165 S Dixie Hwy  Miami FL  33157","Delivery","5","5","","1/22/2018 11:20:00 AM","1/22/2018 11:20:00 AM","1/22/2018 11:20:00 AM","1/22/2018 11:18:00 AM","Javier"
"MIA101","SCHEDULED ROUTE","33579134","0","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/19/2018 9:00:00 AM","1/19/2018 9:30:00 AM","1/19/2018 10:00:00 AM","1/19/2018 11:30:00 AM","John"
"MIA101","SCHEDULED ROUTE","33534645","0","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/18/2018 9:00:00 AM","1/18/2018 9:30:00 AM","1/18/2018 10:00:00 AM","1/18/2018 10:50:00 AM","John"
"MIA101","SCHEDULED ROUTE","33492377","1","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/17/2018 9:00:00 AM","1/17/2018 9:30:00 AM","1/17/2018 10:00:00 AM","1/17/2018 10:29:00 AM","John"
"MIA101","SCHEDULED ROUTE","33762368","0","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/25/2018 9:00:00 AM","1/25/2018 9:30:00 AM","1/25/2018 10:00:00 AM","1/25/2018 10:01:00 AM","John"
"MIA101","SCHEDULED ROUTE","33719070","0","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/24/2018 9:00:00 AM","1/24/2018 9:30:00 AM","1/24/2018 10:00:00 AM","1/24/2018 11:44:00 AM","John"
"MIA101","SCHEDULED ROUTE","33675865","1","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/23/2018 9:00:00 AM","1/23/2018 9:30:00 AM","1/23/2018 10:00:00 AM","1/23/2018 10:28:00 AM","Johnson"
"MIA101","SCHEDULED ROUTE","33736909","2","Braman BMW/Braman MINI of Miami 2060 NE 2nd Ave  Miami FL  33137","Delivery","24","23","","1/23/2018 10:40:00 AM","1/23/2018 10:40:00 AM","1/23/2018 10:40:00 AM","1/23/2018 11:16:00 AM","Luis"
"MIA101","SCHEDULED ROUTE","33736918","3","South Motors BMW/MINI 16165 S Dixie Hwy  Miami FL  33157","Delivery","9","9","","1/23/2018 11:20:00 AM","1/23/2018 11:20:00 AM","1/23/2018 11:20:00 AM","1/23/2018 11:34:00 AM","Javier"
"MIA101","SCHEDULED ROUTE","33630436","1","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/22/2018 9:00:00 AM","1/22/2018 9:30:00 AM","1/22/2018 10:00:00 AM","1/22/2018 10:09:00 AM","John"
"MIA101","SCHEDULED ROUTE","34005886","3","South Motors BMW/MINI 16165 S Dixie Hwy  Miami FL  33157","Delivery","13","13","","1/31/2018 11:20:00 AM","1/31/2018 11:20:00 AM","1/31/2018 11:20:00 AM","1/31/2018 11:04:20 AM","Javier"
"MIA101","SCHEDULED ROUTE","33902139","1","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/30/2018 9:00:00 AM","1/30/2018 9:30:00 AM","1/30/2018 10:00:00 AM","1/30/2018 10:21:34 AM","John"
"MIA101","SCHEDULED ROUTE","33961847","2","Braman BMW/Braman MINI of Miami 2060 NE 2nd Ave  Miami FL  33137","Delivery","36","36","","1/30/2018 10:40:00 AM","1/30/2018 10:40:00 AM","1/30/2018 10:40:00 AM","1/30/2018 10:43:30 AM","Luis"
"MIA101","SCHEDULED ROUTE","33961850","3","South Motors BMW/MINI 16165 S Dixie Hwy  Miami FL  33157","Delivery","13","12","","1/30/2018 11:20:00 AM","1/30/2018 11:20:00 AM","1/30/2018 11:20:00 AM","1/30/2018 11:34:43 AM","Javier"
"MIA101","SCHEDULED ROUTE","33857081","0","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/29/2018 9:00:00 AM","1/29/2018 9:30:00 AM","1/29/2018 10:00:00 AM","1/29/2018 10:50:43 AM","John"
"MIA101","SCHEDULED ROUTE","33802362","0","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/26/2018 9:00:00 AM","1/26/2018 9:30:00 AM","1/26/2018 10:00:00 AM","1/26/2018 10:10:00 AM","John"
"MIA101","SCHEDULED ROUTE","34028632","0","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","2/2/2018 9:00:00 AM","2/2/2018 9:30:00 AM","2/2/2018 10:00:00 AM","2/2/2018 10:17:43 AM","John"
"MIA101","SCHEDULED ROUTE","33985136","1","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","2/1/2018 9:00:00 AM","2/1/2018 9:30:00 AM","2/1/2018 10:00:00 AM","2/1/2018 9:59:18 AM","John"
"MIA101","SCHEDULED ROUTE","34049164","2","Braman BMW/Braman MINI of Miami 2060 NE 2nd Ave  Miami FL  33137","Delivery","13","13","","2/1/2018 10:40:00 AM","2/1/2018 10:40:00 AM","2/1/2018 10:40:00 AM","2/1/2018 10:25:31 AM","Ernesto"
"MIA101","SCHEDULED ROUTE","34049165","3","South Motors BMW/MINI 16165 S Dixie Hwy  Miami FL  33157","Delivery","11","11","","2/1/2018 11:20:00 AM","2/1/2018 11:20:00 AM","2/1/2018 11:20:00 AM","2/1/2018 11:25:39 AM","Javier"
"MIA101","SCHEDULED ROUTE","33944573","1","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/31/2018 9:00:00 AM","1/31/2018 9:30:00 AM","1/31/2018 10:00:00 AM","1/31/2018 9:57:17 AM","John"
"MIA101","SCHEDULED ROUTE","34005884","2","Braman BMW/Braman MINI of Miami 2060 NE 2nd Ave  Miami FL  33137","Delivery","13","13","","1/31/2018 10:40:00 AM","1/31/2018 10:40:00 AM","1/31/2018 10:40:00 AM","1/31/2018 10:20:58 AM","Luis"
"MIA101","SCHEDULED ROUTE","34125893","1","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","2/6/2018 9:00:00 AM","2/6/2018 9:30:00 AM","2/6/2018 10:00:00 AM","2/6/2018 10:03:44 AM","John"
"MIA101","SCHEDULED ROUTE","34187651","2","Braman BMW/Braman MINI of Miami 2060 NE 2nd Ave  Miami FL  33137","Delivery","13","13","","2/6/2018 10:40:00 AM","2/6/2018 10:40:00 AM","2/6/2018 10:40:00 AM","2/6/2018 10:29:26 AM","Luis"
"MIA101","SCHEDULED ROUTE","34187655","3","South Motors BMW/MINI 16165 S Dixie Hwy  Miami FL  33157","Delivery","10","10","","2/6/2018 11:20:00 AM","2/6/2018 11:20:00 AM","2/6/2018 11:20:00 AM","2/6/2018 11:18:27 AM","Javier"
"MIA101","SCHEDULED ROUTE","34081570","1","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","2/5/2018 9:00:00 AM","2/5/2018 9:30:00 AM","2/5/2018 10:00:00 AM","2/5/2018 9:48:08 AM","John"
"MIA101","SCHEDULED ROUTE","34144779","2","Braman BMW/Braman MINI of Miami 2060 NE 2nd Ave  Miami FL  33137","Delivery","19","19","","2/5/2018 10:40:00 AM","2/5/2018 10:40:00 AM","2/5/2018 10:40:00 AM","2/5/2018 11:02:43 AM","Ernesto"
"MIA101","SCHEDULED ROUTE","34144783","3","South Motors BMW/MINI 16165 S Dixie Hwy  Miami FL  33157","Delivery","10","10","","2/5/2018 11:20:00 AM","2/5/2018 11:20:00 AM","2/5/2018 11:20:00 AM","2/5/2018 11:03:42 AM","Javier"
"MIA101S","SCHEDULED ROUTE","34277281","2","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","2/10/2018 9:00:00 AM","2/10/2018 9:30:00 AM","2/10/2018 10:00:00 AM","2/10/2018 10:29:28 AM","Danny Grace"
"MIA101S","SCHEDULED ROUTE","34359800","1","BMW of Fort Lauderdale 2601 S. Andrews Ave  Fort Lauderdale FL  33316","Delivery","12","4","","2/10/2018 9:25:00 AM","2/10/2018 9:25:00 AM","2/10/2018 9:25:00 AM","2/10/2018 12:22:54 PM","Mike Leach"
"MIA101S","SCHEDULED ROUTE","34050588","0","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","2/3/2018 9:00:00 AM","2/3/2018 9:30:00 AM","2/3/2018 10:00:00 AM","2/3/2018 10:36:32 AM","Jacques Belizaire"
"MIA101S","SCHEDULED ROUTE","33825861","0","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/27/2018 9:00:00 AM","1/27/2018 9:30:00 AM","1/27/2018 10:00:00 AM","1/27/2018 10:40:00 AM","Kent Rayfuel"
"MIA101S","SCHEDULED ROUTE","33599376","0","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/20/2018 9:00:00 AM","1/20/2018 9:30:00 AM","1/20/2018 10:00:00 AM","1/20/2018 10:28:00 AM","Jacques Belizaire"
"MIA101S","SCHEDULED ROUTE","33388307","2","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/13/2018 9:00:00 AM","1/13/2018 9:30:00 AM","1/13/2018 10:00:00 AM","1/13/2018 10:26:00 AM","Kent Rayfuel"
"MIA101S","SCHEDULED ROUTE","33459307","3","South Motors BMW/MINI 16165 S Dixie Hwy  Miami FL  33157","Delivery","4","4","","1/13/2018 11:25:00 AM","1/13/2018 11:25:00 AM","1/13/2018 11:25:00 AM","1/13/2018 11:01:00 AM","Ricardo Herrería"
"MIA101S","SCHEDULED ROUTE","33459308","1","BMW of Fort Lauderdale 2601 S. Andrews Ave  Fort Lauderdale FL  33316","Delivery","4","4","","1/13/2018 9:27:00 AM","1/13/2018 9:27:00 AM","1/13/2018 9:27:00 AM","1/13/2018 12:17:00 PM","Félix Arrufat"
"MIA101S","SCHEDULED ROUTE","33459306","231","Lauderdale BMW of Pembroke Pines 14800 Sheridan St  Fort Lauderdale FL  33331","Delivery","2","2","","1/13/2018 12:10:00 PM","1/13/2018 12:10:00 PM","1/13/2018 12:10:00 PM","1/13/2018 11:30:28 AM","nsa"
"MIA101S","SCHEDULED ROUTE","33158031","1","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/6/2018 9:00:00 AM","1/6/2018 9:30:00 AM","1/6/2018 10:00:00 AM","1/6/2018 10:51:00 AM","Jacques"
"MIA101S","SCHEDULED ROUTE","33242450","3","South Motors BMW/MINI 16165 S Dixie Hwy  Miami FL  33157","Delivery","17","17","","1/6/2018 11:25:00 AM","1/6/2018 11:25:00 AM","1/6/2018 11:25:00 AM","1/6/2018 11:27:00 AM","Ricardo"
"MIA101S","SCHEDULED ROUTE","33242452","2","BMW of Fort Lauderdale 2601 S. Andrews Ave  Fort Lauderdale FL  33316","Delivery","8","6","","1/6/2018 9:52:00 AM","1/6/2018 9:52:00 AM","1/6/2018 9:52:00 AM","1/6/2018 12:43:00 PM","Leach"
"MIA102","SCHEDULED ROUTE","34304886","2","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","2/12/2018 9:00:00 AM","2/12/2018 9:30:00 AM","2/12/2018 10:00:00 AM","2/12/2018 10:14:13 AM","Nsa"
"MIA102","SCHEDULED ROUTE","34371232","3","Lauderdale BMW of Pembroke Pines 14800 Sheridan St  Fort Lauderdale FL  33331","Delivery","2","2","","2/12/2018 10:35:00 AM","2/12/2018 10:35:00 AM","2/12/2018 10:35:00 AM","2/12/2018 10:24:14 AM","Glen"
"MIA102","SCHEDULED ROUTE","34371233","1","BMW of Fort Lauderdale 2601 S. Andrews Ave  Fort Lauderdale FL  33316","Delivery","3","3","","2/12/2018 9:06:00 AM","2/12/2018 9:06:00 AM","2/12/2018 9:06:00 AM","2/12/2018 10:49:58 AM","Scott"
"MIA102","SCHEDULED ROUTE","34250865","2","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","2/9/2018 9:00:00 AM","2/9/2018 9:30:00 AM","2/9/2018 10:00:00 AM","2/9/2018 10:18:01 AM","Nsa"
"MIA102","SCHEDULED ROUTE","34326696","3","Lauderdale BMW of Pembroke Pines 14800 Sheridan St  Fort Lauderdale FL  33331","Delivery","8","5","","2/9/2018 10:35:00 AM","2/9/2018 10:35:00 AM","2/9/2018 10:35:00 AM","2/9/2018 10:22:21 AM","Glen"
"MIA102","SCHEDULED ROUTE","34326698","1","BMW of Fort Lauderdale 2601 S. Andrews Ave  Fort Lauderdale FL  33316","Delivery","8","8","","2/9/2018 8:51:00 AM","2/9/2018 8:51:00 AM","2/9/2018 8:51:00 AM","2/9/2018 10:52:43 AM","David"
"MIA102","SCHEDULED ROUTE","33055287","2","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/3/2018 9:00:00 AM","1/3/2018 9:30:00 AM","1/3/2018 10:00:00 AM","1/3/2018 10:07:00 AM","Nsa"
"MIA102","SCHEDULED ROUTE","33112119","3","Lauderdale BMW of Pembroke Pines 14800 Sheridan St  Fort Lauderdale FL  33331","Delivery","6","6","","1/3/2018 10:35:00 AM","1/3/2018 10:35:00 AM","1/3/2018 10:35:00 AM","1/3/2018 10:26:00 AM","Glen"
"MIA102","SCHEDULED ROUTE","33112121","1","BMW of Fort Lauderdale 2601 S. Andrews Ave  Fort Lauderdale FL  33316","Delivery","5","5","","1/3/2018 9:04:00 AM","1/3/2018 9:04:00 AM","1/3/2018 9:04:00 AM","1/3/2018 10:54:00 AM","Scott"
"MIA102","SCHEDULED ROUTE","33018475","2","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/2/2018 9:00:00 AM","1/2/2018 9:30:00 AM","1/2/2018 10:00:00 AM","1/2/2018 10:07:00 AM","Nsa"
"MIA102","SCHEDULED ROUTE","33066718","1","BMW of Fort Lauderdale 2601 S. Andrews Ave  Fort Lauderdale FL  33316","Delivery","11","2","","1/2/2018 8:43:00 AM","1/2/2018 8:43:00 AM","1/2/2018 8:43:00 AM","1/2/2018 10:16:00 AM","Scott"
"MIA102","SCHEDULED ROUTE","33138813","2","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/5/2018 9:00:00 AM","1/5/2018 9:30:00 AM","1/5/2018 10:00:00 AM","1/5/2018 10:08:00 AM","Nsa"
"MIA102","SCHEDULED ROUTE","33208044","3","Lauderdale BMW of Pembroke Pines 14800 Sheridan St  Fort Lauderdale FL  33331","Delivery","5","4","","1/5/2018 10:35:00 AM","1/5/2018 10:35:00 AM","1/5/2018 10:35:00 AM","1/5/2018 10:09:00 AM","Glen"
"MIA102","SCHEDULED ROUTE","33208046","1","BMW of Fort Lauderdale 2601 S. Andrews Ave  Fort Lauderdale FL  33316","Delivery","15","14","","1/5/2018 8:44:00 AM","1/5/2018 8:44:00 AM","1/5/2018 8:44:00 AM","1/5/2018 10:41:00 AM","Scott"
"MIA102","SCHEDULED ROUTE","33091483","2","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/4/2018 9:00:00 AM","1/4/2018 9:30:00 AM","1/4/2018 10:00:00 AM","1/4/2018 10:18:00 AM","Nsa"
"MIA102","SCHEDULED ROUTE","33156502","3","Lauderdale BMW of Pembroke Pines 14800 Sheridan St  Fort Lauderdale FL  33331","Delivery","5","5","","1/4/2018 10:35:00 AM","1/4/2018 10:35:00 AM","1/4/2018 10:35:00 AM","1/4/2018 10:23:00 AM","Glen"
"MIA102","SCHEDULED ROUTE","33156503","1","BMW of Fort Lauderdale 2601 S. Andrews Ave  Fort Lauderdale FL  33316","Delivery","30","14","","1/4/2018 8:59:00 AM","1/4/2018 8:59:00 AM","1/4/2018 8:59:00 AM","1/4/2018 10:55:00 AM","Scott"
"MIA102","SCHEDULED ROUTE","33276881","0","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/10/2018 9:00:00 AM","1/10/2018 9:30:00 AM","1/10/2018 10:00:00 AM","1/10/2018 10:20:00 AM","Nsa"
"MIA102","SCHEDULED ROUTE","33224206","2","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/9/2018 9:00:00 AM","1/9/2018 9:30:00 AM","1/9/2018 10:00:00 AM","1/9/2018 10:29:00 AM","Nsa"
"MIA102","SCHEDULED ROUTE","33297446","1","BMW of Fort Lauderdale 2601 S. Andrews Ave  Fort Lauderdale FL  33316","Delivery","11","11","","1/9/2018 8:54:00 AM","1/9/2018 8:54:00 AM","1/9/2018 8:54:00 AM","1/9/2018 10:37:00 AM","David"
"MIA102","SCHEDULED ROUTE","33188390","2","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/8/2018 9:00:00 AM","1/8/2018 9:30:00 AM","1/8/2018 10:00:00 AM","1/8/2018 10:06:00 AM","Nsa"
"MIA102","SCHEDULED ROUTE","33253785","3","Lauderdale BMW of Pembroke Pines 14800 Sheridan St  Fort Lauderdale FL  33331","Delivery","2","2","","1/8/2018 10:35:00 AM","1/8/2018 10:35:00 AM","1/8/2018 10:35:00 AM","1/8/2018 10:15:00 AM","Glen"
"MIA102","SCHEDULED ROUTE","33253788","1","BMW of Fort Lauderdale 2601 S. Andrews Ave  Fort Lauderdale FL  33316","Delivery","8","7","","1/8/2018 8:55:00 AM","1/8/2018 8:55:00 AM","1/8/2018 8:55:00 AM","1/8/2018 10:44:00 AM","David"
"MIA102","SCHEDULED ROUTE","33367132","2","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/12/2018 9:00:00 AM","1/12/2018 9:30:00 AM","1/12/2018 10:00:00 AM","1/12/2018 9:44:00 AM","Nsa"
"MIA102","SCHEDULED ROUTE","33425568","3","Lauderdale BMW of Pembroke Pines 14800 Sheridan St  Fort Lauderdale FL  33331","Delivery","3","3","","1/12/2018 10:35:00 AM","1/12/2018 10:35:00 AM","1/12/2018 10:35:00 AM","1/12/2018 10:06:00 AM","Glen"
"MIA102","SCHEDULED ROUTE","33425571","1","BMW of Fort Lauderdale 2601 S. Andrews Ave  Fort Lauderdale FL  33316","Delivery","10","10","","1/12/2018 8:43:00 AM","1/12/2018 8:43:00 AM","1/12/2018 8:43:00 AM","1/12/2018 10:37:00 AM","David"
"MIA102","SCHEDULED ROUTE","33325507","2","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/11/2018 9:00:00 AM","1/11/2018 9:30:00 AM","1/11/2018 10:00:00 AM","1/11/2018 10:17:00 AM","Nsa"
"MIA102","SCHEDULED ROUTE","33386875","3","Lauderdale BMW of Pembroke Pines 14800 Sheridan St  Fort Lauderdale FL  33331","Delivery","8","8","","1/11/2018 10:35:00 AM","1/11/2018 10:35:00 AM","1/11/2018 10:35:00 AM","1/11/2018 10:19:00 AM","Glen"
"MIA102","SCHEDULED ROUTE","33386878","1","BMW of Fort Lauderdale 2601 S. Andrews Ave  Fort Lauderdale FL  33316","Delivery","10","10","","1/11/2018 9:02:00 AM","1/11/2018 9:02:00 AM","1/11/2018 9:02:00 AM","1/11/2018 10:51:00 AM","David"
"MIA102","SCHEDULED ROUTE","33554901","3","Lauderdale BMW of Pembroke Pines 14800 Sheridan St  Fort Lauderdale FL  33331","Delivery","3","3","","1/17/2018 10:35:00 AM","1/17/2018 10:35:00 AM","1/17/2018 10:35:00 AM","1/17/2018 10:20:00 AM","Glen"
"MIA102","SCHEDULED ROUTE","33554903","1","BMW of Fort Lauderdale 2601 S. Andrews Ave  Fort Lauderdale FL  33316","Delivery","16","7","","1/17/2018 8:57:00 AM","1/17/2018 8:57:00 AM","1/17/2018 8:57:00 AM","1/17/2018 10:50:00 AM","Scott"
"MIA102","SCHEDULED ROUTE","33450567","2","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/16/2018 9:00:00 AM","1/16/2018 9:30:00 AM","1/16/2018 10:00:00 AM","1/16/2018 10:00:00 AM","Nsa"
"MIA102","SCHEDULED ROUTE","33511947","3","Lauderdale BMW of Pembroke Pines 14800 Sheridan St  Fort Lauderdale FL  33331","Delivery","26","7","","1/16/2018 10:35:00 AM","1/16/2018 10:35:00 AM","1/16/2018 10:35:00 AM","1/16/2018 10:20:00 AM","Glen"
"MIA102","SCHEDULED ROUTE","33511951","1","BMW of Fort Lauderdale 2601 S. Andrews Ave  Fort Lauderdale FL  33316","Delivery","18","11","","1/16/2018 8:56:00 AM","1/16/2018 8:56:00 AM","1/16/2018 8:56:00 AM","1/16/2018 10:50:00 AM","David"
"MIA102","SCHEDULED ROUTE","33397285","0","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/15/2018 9:00:00 AM","1/15/2018 9:30:00 AM","1/15/2018 10:00:00 AM","1/15/2018 12:11:00 PM","Nsa"
"MIA102","SCHEDULED ROUTE","33736924","1","BMW of Fort Lauderdale 2601 S. Andrews Ave  Fort Lauderdale FL  33316","Delivery","13","13","","1/23/2018 9:17:00 AM","1/23/2018 9:17:00 AM","1/23/2018 9:17:00 AM","1/23/2018 11:15:00 AM","David"
"MIA102","SCHEDULED ROUTE","33630437","2","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/22/2018 9:00:00 AM","1/22/2018 9:30:00 AM","1/22/2018 10:00:00 AM","1/22/2018 10:11:00 AM","Nsa"
"MIA102","SCHEDULED ROUTE","33694095","1","BMW of Fort Lauderdale 2601 S. Andrews Ave  Fort Lauderdale FL  33316","Delivery","7","7","","1/22/2018 8:55:00 AM","1/22/2018 8:55:00 AM","1/22/2018 8:55:00 AM","1/22/2018 10:39:00 AM","Nsa"
"MIA102","SCHEDULED ROUTE","33579135","0","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/19/2018 9:00:00 AM","1/19/2018 9:30:00 AM","1/19/2018 10:00:00 AM","1/19/2018 10:21:00 AM","Nsa"
"MIA102","SCHEDULED ROUTE","33534646","0","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/18/2018 9:00:00 AM","1/18/2018 9:30:00 AM","1/18/2018 10:00:00 AM","1/18/2018 10:33:00 AM","Nsa"
"MIA102","SCHEDULED ROUTE","33492378","2","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/17/2018 9:00:00 AM","1/17/2018 9:30:00 AM","1/17/2018 10:00:00 AM","1/17/2018 10:16:00 AM","Nsa"
"MIA102","SCHEDULED ROUTE","33857082","0","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/29/2018 9:00:00 AM","1/29/2018 9:30:00 AM","1/29/2018 10:00:00 AM","1/29/2018 11:00:11 AM","Nsa"
"MIA102","SCHEDULED ROUTE","33802363","0","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/26/2018 9:00:00 AM","1/26/2018 9:30:00 AM","1/26/2018 10:00:00 AM","1/26/2018 10:03:00 AM","Nsa"
"MIA102","SCHEDULED ROUTE","33762369","0","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/25/2018 9:00:00 AM","1/25/2018 9:30:00 AM","1/25/2018 10:00:00 AM","1/25/2018 10:02:00 AM","Nsa"
"MIA102","SCHEDULED ROUTE","33719071","0","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/24/2018 9:00:00 AM","1/24/2018 9:30:00 AM","1/24/2018 10:00:00 AM","1/24/2018 10:13:00 AM","Nsa"
"MIA102","SCHEDULED ROUTE","33675866","2","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/23/2018 9:00:00 AM","1/23/2018 9:30:00 AM","1/23/2018 10:00:00 AM","1/23/2018 10:22:00 AM","Nsa"
"MIA102","SCHEDULED ROUTE","33736915","3","Lauderdale BMW of Pembroke Pines 14800 Sheridan St  Fort Lauderdale FL  33331","Delivery","9","8","","1/23/2018 10:35:00 AM","1/23/2018 10:35:00 AM","1/23/2018 10:35:00 AM","1/23/2018 10:38:00 AM","Glen"
"MIA102","SCHEDULED ROUTE","33944574","2","BMW Load 2844 Stirling Rd Box E-12 Unit T Hollywood FL  33021","Pickup","0","0","","1/31/2018 9:00:00 AM","1/31/2018 9:30:00 AM","1/31/2018 10:00:00 AM","1/31/2018 10:12:59 AM","Nsa"
"MIA102","SCHEDULED ROUTE","34005882","3","Lauderdale BMW of Pembroke Pines 14800 Sheridan St  Fort Lauderdale FL  33331","Delivery","2","2","","1/31/2018 10:35:00 AM","1/31/2018 10:35:00 AM","1/31/2018 10:35:00 AM","1/31/2018 12:26:03 PM","Nsa"
"MIA102","SCHEDULED ROUTE","34005885","1","BMW of Fort Lauderdale 2601 S. Andrews Ave  Fort Lauderdale FL  33316","Delivery","13","13","","1/31/2018 9:14:00 AM","1/31/2018 9:14:00 AM","1/31/2018 9:14:00 AM","1/31/2018 12:25:53 PM","Nsa"
